genome	genome_size	target_illumina_depth	read_count	read_bases	actual_illumina_depth
ATCC_10708_Salmonella_enterica	4801704	41.2	1759686	197850480	41.204222
ATCC_14035_Vibrio_cholerae	4142374	41.2	1340350	170610070	41.186544
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.2	1739924	212101180	41.207971
ATCC_19119_Listeria_ivanovii	2919549	41.2	1145492	120365912	41.227570
ATCC_25922_Escherichia_coli	5204893	41.2	1758312	214433826	41.198508
ATCC_33560_Campylobacter_jejuni	1768448	41.2	607024	72866084	41.203407
ATCC_35221_Campylobacter_lari	1513368	41.2	484062	62320974	41.180317
ATCC_35897_Listeria_welshimeri	2814137	41.2	896348	115936311	41.197820
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.2	1008230	121440447	41.242727
ATCC_10708_Salmonella_enterica	4801704	41.3	1763958	198439923	41.326979
ATCC_14035_Vibrio_cholerae	4142374	41.3	1343604	171006393	41.282219
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.3	1744146	212498278	41.285121
ATCC_19119_Listeria_ivanovii	2919549	41.3	1148272	120455770	41.258348
ATCC_25922_Escherichia_coli	5204893	41.3	1762580	214936370	41.295060
ATCC_33560_Campylobacter_jejuni	1768448	41.3	608496	73087990	41.328888
ATCC_35221_Campylobacter_lari	1513368	41.3	485236	62536846	41.322960
ATCC_35897_Listeria_welshimeri	2814137	41.3	898524	116245584	41.307720
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.3	1010678	121526378	41.271910
ATCC_10708_Salmonella_enterica	4801704	41.4	1768230	198846141	41.411578
ATCC_14035_Vibrio_cholerae	4142374	41.4	1346858	171481516	41.396917
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.4	1748370	213104146	41.402832
ATCC_19119_Listeria_ivanovii	2919549	41.4	1151052	120899772	41.410427
ATCC_25922_Escherichia_coli	5204893	41.4	1766848	215511952	41.405645
ATCC_33560_Campylobacter_jejuni	1768448	41.4	609970	73214636	41.400502
ATCC_35221_Campylobacter_lari	1513368	41.4	486412	62645783	41.394943
ATCC_35897_Listeria_welshimeri	2814137	41.4	900700	116502091	41.398869
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.4	1013124	121970377	41.422698
ATCC_10708_Salmonella_enterica	4801704	41.5	1772500	199299329	41.505958
ATCC_14035_Vibrio_cholerae	4142374	41.5	1350110	171944296	41.508636
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.5	1752592	213533796	41.486306
ATCC_19119_Listeria_ivanovii	2919549	41.5	1153834	121217411	41.519224
ATCC_25922_Escherichia_coli	5204893	41.5	1771116	216030296	41.505232
ATCC_33560_Campylobacter_jejuni	1768448	41.5	611444	73347082	41.475396
ATCC_35221_Campylobacter_lari	1513368	41.5	487586	62801634	41.497926
ATCC_35897_Listeria_welshimeri	2814137	41.5	902874	116825528	41.513802
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.5	1015572	122177914	41.493180
ATCC_10708_Salmonella_enterica	4801704	41.6	1776772	199739104	41.597546
ATCC_14035_Vibrio_cholerae	4142374	41.6	1353364	172350342	41.606658
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.6	1756816	214149185	41.605867
ATCC_19119_Listeria_ivanovii	2919549	41.6	1156614	121432097	41.592758
ATCC_25922_Escherichia_coli	5204893	41.6	1775384	216505966	41.596621
ATCC_33560_Campylobacter_jejuni	1768448	41.6	612916	73599947	41.618383
ATCC_35221_Campylobacter_lari	1513368	41.6	488762	62982440	41.617399
ATCC_35897_Listeria_welshimeri	2814137	41.6	905050	117100092	41.611368
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.6	1018018	122411281	41.572434
ATCC_10708_Salmonella_enterica	4801704	41.7	1781042	200170307	41.687348
ATCC_14035_Vibrio_cholerae	4142374	41.7	1356618	172770317	41.708043
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.7	1761040	214575334	41.688661
ATCC_19119_Listeria_ivanovii	2919549	41.7	1159394	121648857	41.667003
ATCC_25922_Escherichia_coli	5204893	41.7	1779650	217103241	41.711374
ATCC_33560_Campylobacter_jejuni	1768448	41.7	614390	73760620	41.709238
ATCC_35221_Campylobacter_lari	1513368	41.7	489936	63079053	41.681238
ATCC_35897_Listeria_welshimeri	2814137	41.7	907226	117334236	41.694571
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.7	1020466	122776349	41.696416
ATCC_10708_Salmonella_enterica	4801704	41.8	1785314	200741879	41.806383
ATCC_14035_Vibrio_cholerae	4142374	41.8	1359870	173163945	41.803068
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.8	1765262	215074445	41.785630
ATCC_19119_Listeria_ivanovii	2919549	41.8	1162174	121997848	41.786538
ATCC_25922_Escherichia_coli	5204893	41.8	1783918	217550656	41.797334
ATCC_33560_Campylobacter_jejuni	1768448	41.8	615864	73917021	41.797678
ATCC_35221_Campylobacter_lari	1513368	41.8	491112	63230762	41.781484
ATCC_35897_Listeria_welshimeri	2814137	41.8	909402	117631383	41.800162
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.8	1022912	123008900	41.775393
ATCC_10708_Salmonella_enterica	4801704	41.9	1789584	201142260	41.889766
ATCC_14035_Vibrio_cholerae	4142374	41.9	1363124	173532945	41.892148
ATCC_17802_Vibrio_parahaemolyticus	5147091	41.9	1769486	215569847	41.881879
ATCC_19119_Listeria_ivanovii	2919549	41.9	1164954	122346764	41.906049
ATCC_25922_Escherichia_coli	5204893	41.9	1788186	218075342	41.898141
ATCC_33560_Campylobacter_jejuni	1768448	41.9	617336	74083951	41.892072
ATCC_35221_Campylobacter_lari	1513368	41.9	492286	63413674	41.902348
ATCC_35897_Listeria_welshimeri	2814137	41.9	911578	117882907	41.889540
ATCC_BAA-679_Listeria_monocytogenes	2944530	41.9	1025360	123381750	41.902018
ATCC_10708_Salmonella_enterica	4801704	42.0	1793856	201644333	41.994328
ATCC_14035_Vibrio_cholerae	4142374	42.0	1366378	173972178	41.998182
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.0	1773708	216206367	42.005545
ATCC_19119_Listeria_ivanovii	2919549	42.0	1167734	122628863	42.002673
ATCC_25922_Escherichia_coli	5204893	42.0	1792454	218644218	42.007437
ATCC_33560_Campylobacter_jejuni	1768448	42.0	618810	74315384	42.022939
ATCC_35221_Campylobacter_lari	1513368	42.0	493460	63543355	41.988039
ATCC_35897_Listeria_welshimeri	2814137	42.0	913752	118187271	41.997696
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.0	1027808	123574622	41.967520
ATCC_10708_Salmonella_enterica	4801704	42.1	1798126	202121089	42.093616
ATCC_14035_Vibrio_cholerae	4142374	42.1	1369630	174381335	42.096955
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.1	1777932	216607744	42.083527
ATCC_19119_Listeria_ivanovii	2919549	42.1	1170516	122837400	42.074101
ATCC_25922_Escherichia_coli	5204893	42.1	1796722	219235217	42.120984
ATCC_33560_Campylobacter_jejuni	1768448	42.1	620284	74479297	42.115627
ATCC_35221_Campylobacter_lari	1513368	42.1	494636	63688616	42.084024
ATCC_35897_Listeria_welshimeri	2814137	42.1	915928	118493184	42.106402
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.1	1030254	123966426	42.100581
ATCC_10708_Salmonella_enterica	4801704	42.2	1802398	202663610	42.206602
ATCC_14035_Vibrio_cholerae	4142374	42.2	1372884	174784699	42.194330
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.2	1782154	217128719	42.184744
ATCC_19119_Listeria_ivanovii	2919549	42.2	1173296	123189445	42.194683
ATCC_25922_Escherichia_coli	5204893	42.2	1800990	219637011	42.198179
ATCC_33560_Campylobacter_jejuni	1768448	42.2	621756	74643353	42.208395
ATCC_35221_Campylobacter_lari	1513368	42.2	495810	63921215	42.237720
ATCC_35897_Listeria_welshimeri	2814137	42.2	918104	118786392	42.210593
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.2	1032702	124369989	42.237636
ATCC_10708_Salmonella_enterica	4801704	42.3	1806668	203126429	42.302988
ATCC_14035_Vibrio_cholerae	4142374	42.3	1376138	175205816	42.295991
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.3	1786378	217736313	42.302790
ATCC_19119_Listeria_ivanovii	2919549	42.3	1176076	123537871	42.314025
ATCC_25922_Escherichia_coli	5204893	42.3	1805258	220187729	42.303987
ATCC_33560_Campylobacter_jejuni	1768448	42.3	623230	74749937	42.268665
ATCC_35221_Campylobacter_lari	1513368	42.3	496986	64051868	42.324053
ATCC_35897_Listeria_welshimeri	2814137	42.3	920280	119029891	42.297120
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.3	1035148	124539123	42.295076
ATCC_10708_Salmonella_enterica	4801704	42.4	1810940	203611264	42.403959
ATCC_14035_Vibrio_cholerae	4142374	42.4	1379390	175562131	42.382008
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.4	1790600	218069979	42.367616
ATCC_19119_Listeria_ivanovii	2919549	42.4	1178856	123772891	42.394524
ATCC_25922_Escherichia_coli	5204893	42.4	1809524	220810152	42.423571
ATCC_33560_Campylobacter_jejuni	1768448	42.4	624704	74905655	42.356718
ATCC_35221_Campylobacter_lari	1513368	42.4	498160	64118322	42.367964
ATCC_35897_Listeria_welshimeri	2814137	42.4	922456	119328096	42.403086
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.4	1037596	124868200	42.406835
ATCC_10708_Salmonella_enterica	4801704	42.5	1815212	204106212	42.507037
ATCC_14035_Vibrio_cholerae	4142374	42.5	1382644	176043249	42.498154
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.5	1794824	218790231	42.507550
ATCC_19119_Listeria_ivanovii	2919549	42.5	1181636	124092091	42.503856
ATCC_25922_Escherichia_coli	5204893	42.5	1813792	221207651	42.499942
ATCC_33560_Campylobacter_jejuni	1768448	42.5	626176	75113795	42.474415
ATCC_35221_Campylobacter_lari	1513368	42.5	499336	64297952	42.486660
ATCC_35897_Listeria_welshimeri	2814137	42.5	924630	119592723	42.497121
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.5	1040042	125172937	42.510328
ATCC_10708_Salmonella_enterica	4801704	42.6	1819482	204490467	42.587062
ATCC_14035_Vibrio_cholerae	4142374	42.6	1385896	176371442	42.577382
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.6	1799048	219266088	42.600002
ATCC_19119_Listeria_ivanovii	2919549	42.6	1184416	124436952	42.621977
ATCC_25922_Escherichia_coli	5204893	42.6	1818060	221627381	42.580583
ATCC_33560_Campylobacter_jejuni	1768448	42.6	627650	75353517	42.609970
ATCC_35221_Campylobacter_lari	1513368	42.6	500510	64496540	42.617882
ATCC_35897_Listeria_welshimeri	2814137	42.6	926806	119876449	42.597943
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.6	1042490	125331228	42.564085
ATCC_10708_Salmonella_enterica	4801704	42.7	1823754	205012678	42.695817
ATCC_14035_Vibrio_cholerae	4142374	42.7	1389150	176954990	42.718255
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.7	1803270	219756742	42.695328
ATCC_19119_Listeria_ivanovii	2919549	42.7	1187196	124658994	42.698031
ATCC_25922_Escherichia_coli	5204893	42.7	1822328	222191846	42.689032
ATCC_33560_Campylobacter_jejuni	1768448	42.7	629124	75524009	42.706378
ATCC_35221_Campylobacter_lari	1513368	42.7	501686	64648870	42.718539
ATCC_35897_Listeria_welshimeri	2814137	42.7	928982	120181991	42.706517
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.7	1044938	125725818	42.698093
ATCC_10708_Salmonella_enterica	4801704	42.8	1828024	205482263	42.793613
ATCC_14035_Vibrio_cholerae	4142374	42.8	1392404	177281331	42.797036
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.8	1807494	220192738	42.780035
ATCC_19119_Listeria_ivanovii	2919549	42.8	1189978	124961777	42.801739
ATCC_25922_Escherichia_coli	5204893	42.8	1826596	222807405	42.807297
ATCC_33560_Campylobacter_jejuni	1768448	42.8	630596	75694321	42.802684
ATCC_35221_Campylobacter_lari	1513368	42.8	502860	64808332	42.823907
ATCC_35897_Listeria_welshimeri	2814137	42.8	931158	120414249	42.789050
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.8	1047384	126060374	42.811713
ATCC_10708_Salmonella_enterica	4801704	42.9	1832296	205991420	42.899649
ATCC_14035_Vibrio_cholerae	4142374	42.9	1395656	177731024	42.905595
ATCC_17802_Vibrio_parahaemolyticus	5147091	42.9	1811716	220874158	42.912425
ATCC_19119_Listeria_ivanovii	2919549	42.9	1192758	125265698	42.905838
ATCC_25922_Escherichia_coli	5204893	42.9	1830864	223235352	42.889517
ATCC_33560_Campylobacter_jejuni	1768448	42.9	632070	75874839	42.904761
ATCC_35221_Campylobacter_lari	1513368	42.9	504034	64902007	42.885806
ATCC_35897_Listeria_welshimeri	2814137	42.9	933334	120751952	42.909052
ATCC_BAA-679_Listeria_monocytogenes	2944530	42.9	1049832	126302823	42.894052
ATCC_10708_Salmonella_enterica	4801704	43.0	1836566	206558251	43.017697
ATCC_14035_Vibrio_cholerae	4142374	43.0	1398910	178063022	42.985742
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.0	1815940	221356045	43.006048
ATCC_19119_Listeria_ivanovii	2919549	43.0	1195538	125509341	42.989290
ATCC_25922_Escherichia_coli	5204893	43.0	1835132	223806510	42.999252
ATCC_33560_Campylobacter_jejuni	1768448	43.0	633544	76009032	42.980642
ATCC_35221_Campylobacter_lari	1513368	43.0	505210	65037944	42.975630
ATCC_35897_Listeria_welshimeri	2814137	43.0	935508	121029616	43.007719
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.0	1052278	126674654	43.020330
ATCC_10708_Salmonella_enterica	4801704	43.1	1840838	206968782	43.103194
ATCC_14035_Vibrio_cholerae	4142374	43.1	1402164	178607659	43.117221
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.1	1820162	221781427	43.088693
ATCC_19119_Listeria_ivanovii	2919549	43.1	1198318	125777907	43.081279
ATCC_25922_Escherichia_coli	5204893	43.1	1839400	224362752	43.106121
ATCC_33560_Campylobacter_jejuni	1768448	43.1	635018	76278615	43.133083
ATCC_35221_Campylobacter_lari	1513368	43.1	506384	65254958	43.119028
ATCC_35897_Listeria_welshimeri	2814137	43.1	937684	121276234	43.095355
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.1	1054726	126933806	43.108341
ATCC_10708_Salmonella_enterica	4801704	43.2	1845108	207417815	43.196709
ATCC_14035_Vibrio_cholerae	4142374	43.2	1405416	178912034	43.190700
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.2	1824386	222360061	43.201113
ATCC_19119_Listeria_ivanovii	2919549	43.2	1201098	125995798	43.155911
ATCC_25922_Escherichia_coli	5204893	43.2	1843666	224926175	43.214370
ATCC_33560_Campylobacter_jejuni	1768448	43.2	636490	76439716	43.224180
ATCC_35221_Campylobacter_lari	1513368	43.2	507560	65390376	43.208509
ATCC_35897_Listeria_welshimeri	2814137	43.2	939860	121594475	43.208441
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.2	1057174	127179035	43.191624
ATCC_10708_Salmonella_enterica	4801704	43.3	1849380	207959002	43.309417
ATCC_14035_Vibrio_cholerae	4142374	43.3	1408670	179456361	43.322104
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.3	1828608	222845498	43.295426
ATCC_19119_Listeria_ivanovii	2919549	43.3	1203878	126463458	43.316093
ATCC_25922_Escherichia_coli	5204893	43.3	1847934	225367716	43.299202
ATCC_33560_Campylobacter_jejuni	1768448	43.3	637964	76548523	43.285707
ATCC_35221_Campylobacter_lari	1513368	43.3	508734	65551768	43.315154
ATCC_35897_Listeria_welshimeri	2814137	43.3	942036	121853140	43.300358
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.3	1059620	127387483	43.262416
ATCC_10708_Salmonella_enterica	4801704	43.4	1853650	208349674	43.390778
ATCC_14035_Vibrio_cholerae	4142374	43.4	1411924	179769511	43.397701
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.4	1832832	223426165	43.408240
ATCC_19119_Listeria_ivanovii	2919549	43.4	1206660	126642069	43.377271
ATCC_25922_Escherichia_coli	5204893	43.4	1852202	225969394	43.414801
ATCC_33560_Campylobacter_jejuni	1768448	43.4	639438	76749299	43.399239
ATCC_35221_Campylobacter_lari	1513368	43.4	509910	65673380	43.395512
ATCC_35897_Listeria_welshimeri	2814137	43.4	944212	122111230	43.392070
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.4	1062068	127860240	43.422970
ATCC_10708_Salmonella_enterica	4801704	43.5	1857922	208998942	43.525994
ATCC_14035_Vibrio_cholerae	4142374	43.5	1415176	180216090	43.505509
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.5	1837056	223793291	43.479567
ATCC_19119_Listeria_ivanovii	2919549	43.5	1209440	127010316	43.503402
ATCC_25922_Escherichia_coli	5204893	43.5	1856470	226381509	43.493979
ATCC_33560_Campylobacter_jejuni	1768448	43.5	640910	76867534	43.466097
ATCC_35221_Campylobacter_lari	1513368	43.5	511084	65864120	43.521549
ATCC_35897_Listeria_welshimeri	2814137	43.5	946386	122450652	43.512683
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.5	1064514	128147340	43.520473
ATCC_10708_Salmonella_enterica	4801704	43.6	1862192	209505111	43.631408
ATCC_14035_Vibrio_cholerae	4142374	43.6	1418430	180654320	43.611301
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.6	1841278	224371756	43.591954
ATCC_19119_Listeria_ivanovii	2919549	43.6	1212220	127293756	43.600486
ATCC_25922_Escherichia_coli	5204893	43.6	1860738	226917015	43.596864
ATCC_33560_Campylobacter_jejuni	1768448	43.6	642384	77059446	43.574617
ATCC_35221_Campylobacter_lari	1513368	43.6	512260	65991081	43.605442
ATCC_35897_Listeria_welshimeri	2814137	43.6	948562	122707670	43.604014
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.6	1066962	128347380	43.588409
ATCC_10708_Salmonella_enterica	4801704	43.7	1866464	209757962	43.684067
ATCC_14035_Vibrio_cholerae	4142374	43.7	1421682	180959273	43.684919
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.7	1845502	224868312	43.688427
ATCC_19119_Listeria_ivanovii	2919549	43.7	1215000	127607355	43.707899
ATCC_25922_Escherichia_coli	5204893	43.7	1865006	227443290	43.697976
ATCC_33560_Campylobacter_jejuni	1768448	43.7	643858	77299901	43.710587
ATCC_35221_Campylobacter_lari	1513368	43.7	513434	66148586	43.709518
ATCC_35897_Listeria_welshimeri	2814137	43.7	950738	123007282	43.710481
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.7	1069408	128750304	43.725247
ATCC_10708_Salmonella_enterica	4801704	43.8	1870736	210228984	43.782162
ATCC_14035_Vibrio_cholerae	4142374	43.8	1424936	181454512	43.804473
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.8	1849724	225474598	43.806219
ATCC_19119_Listeria_ivanovii	2919549	43.8	1217780	127925440	43.816849
ATCC_25922_Escherichia_coli	5204893	43.8	1869274	227893332	43.784441
ATCC_33560_Campylobacter_jejuni	1768448	43.8	645330	77405534	43.770319
ATCC_35221_Campylobacter_lari	1513368	43.8	514610	66280105	43.796422
ATCC_35897_Listeria_welshimeri	2814137	43.8	952914	123290704	43.811194
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.8	1071856	128946294	43.791808
ATCC_10708_Salmonella_enterica	4801704	43.9	1875006	210799468	43.900970
ATCC_14035_Vibrio_cholerae	4142374	43.9	1428190	181881466	43.907543
ATCC_17802_Vibrio_parahaemolyticus	5147091	43.9	1853948	226037753	43.915631
ATCC_19119_Listeria_ivanovii	2919549	43.9	1220560	128073123	43.867433
ATCC_25922_Escherichia_coli	5204893	43.9	1873542	228508790	43.902687
ATCC_33560_Campylobacter_jejuni	1768448	43.9	646804	77640262	43.903050
ATCC_35221_Campylobacter_lari	1513368	43.9	515784	66431464	43.896437
ATCC_35897_Listeria_welshimeri	2814137	43.9	955090	123537731	43.898975
ATCC_BAA-679_Listeria_monocytogenes	2944530	43.9	1074304	129242258	43.892321
ATCC_10708_Salmonella_enterica	4801704	44.0	1879278	211135242	43.970899
ATCC_14035_Vibrio_cholerae	4142374	44.0	1431442	182163586	43.975649
ATCC_17802_Vibrio_parahaemolyticus	5147091	44.0	1858170	226464457	43.998533
ATCC_19119_Listeria_ivanovii	2919549	44.0	1223342	128484679	44.008399
ATCC_25922_Escherichia_coli	5204893	44.0	1877808	229014834	43.999912
ATCC_33560_Campylobacter_jejuni	1768448	44.0	648278	77775196	43.979351
ATCC_35221_Campylobacter_lari	1513368	44.0	516958	66580746	43.995079
ATCC_35897_Listeria_welshimeri	2814137	44.0	957264	123837666	44.005556
ATCC_BAA-679_Listeria_monocytogenes	2944530	44.0	1076750	129517979	43.985960
ATCC_10708_Salmonella_enterica	4801704	44.1	1883548	211803999	44.110174
ATCC_14035_Vibrio_cholerae	4142374	44.1	1434696	182673845	44.098829
ATCC_17802_Vibrio_parahaemolyticus	5147091	44.1	1862394	227022542	44.106960
ATCC_19119_Listeria_ivanovii	2919549	44.1	1226122	128809499	44.119656
ATCC_25922_Escherichia_coli	5204893	44.1	1882076	229556721	44.104023
ATCC_33560_Campylobacter_jejuni	1768448	44.1	649750	77953535	44.080196
ATCC_35221_Campylobacter_lari	1513368	44.1	518134	66721105	44.087825
ATCC_35897_Listeria_welshimeri	2814137	44.1	959440	124083473	44.092904
ATCC_BAA-679_Listeria_monocytogenes	2944530	44.1	1079198	129857179	44.101156
ATCC_10708_Salmonella_enterica	4801704	44.2	1887820	212262610	44.205684
ATCC_14035_Vibrio_cholerae	4142374	44.2	1437950	183011927	44.180445
ATCC_17802_Vibrio_parahaemolyticus	5147091	44.2	1866618	227568549	44.213041
ATCC_19119_Listeria_ivanovii	2919549	44.2	1228902	129019057	44.191434
ATCC_25922_Escherichia_coli	5204893	44.2	1886344	230076130	44.203815
ATCC_33560_Campylobacter_jejuni	1768448	44.2	651224	78195220	44.216861
ATCC_35221_Campylobacter_lari	1513368	44.2	519308	66902094	44.207419
ATCC_35897_Listeria_welshimeri	2814137	44.2	961616	124384072	44.199721
ATCC_BAA-679_Listeria_monocytogenes	2944530	44.2	1081644	130175154	44.209145
ATCC_10708_Salmonella_enterica	4801704	44.3	1892090	212750475	44.307286
ATCC_14035_Vibrio_cholerae	4142374	44.3	1441202	183584830	44.318748
ATCC_17802_Vibrio_parahaemolyticus	5147091	44.3	1870840	228006321	44.298094
ATCC_19119_Listeria_ivanovii	2919549	44.3	1231682	129281011	44.281158
